name,type,parameters,description
stock_rank_forecast_cninfo,function,['date'],"巨潮资讯-数据中心-评级预测-投资评级
https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7
:param date: 查询日期
:type date: str
:return: 投资评级
:rtype: pandas.DataFrame"
stock_rank_ljqd_ths,function,[],"同花顺-数据中心-技术选股-量价齐跌
http://data.10jqka.com.cn/rank/ljqd/
:return: 量价齐跌
:rtype: pandas.DataFrame"
stock_rank_ljqs_ths,function,[],"同花顺-数据中心-技术选股-量价齐升
http://data.10jqka.com.cn/rank/ljqs/
:return: 量价齐升
:rtype: pandas.DataFrame"
stock_rank_lxsz_ths,function,[],"同花顺-数据中心-技术选股-连续上涨
https://data.10jqka.com.cn/rank/lxsz/
:return: 连续上涨
:rtype: pandas.DataFrame"
stock_rank_lxxd_ths,function,[],"同花顺-数据中心-技术选股-连续下跌
https://data.10jqka.com.cn/rank/lxxd/
:return: 连续下跌
:rtype: pandas.DataFrame"
stock_rank_xstp_ths,function,['symbol'],"同花顺-数据中心-技术选股-向上突破
http://data.10jqka.com.cn/rank/xstp/
:param symbol: choice of {""5日均线"", ""10日均线"", ""20日均线"", ""30日均线"", ""60日均线"", ""90日均线"", ""250日均线"", ""500日均线""}
:type symbol: str
:return: 向上突破
:rtype: panda..."
stock_rank_xxtp_ths,function,['symbol'],"同花顺-数据中心-技术选股-向下突破
https://data.10jqka.com.cn/rank/xxtp/
:param symbol: choice of {""5日均线"", ""10日均线"", ""20日均线"", ""30日均线"", ""60日均线"", ""90日均线"", ""250日均线"", ""500日均线""}
:type symbol: str
:return: 向下突破
:rtype: pand..."
stock_rank_xzjp_ths,function,[],"同花顺-数据中心-技术选股-险资举牌
https://data.10jqka.com.cn/financial/xzjp/
:return: 险资举牌
:rtype: pandas.DataFrame"
stock_register_bj,function,[],"东方财富网-数据中心-新股数据-IPO审核信息-北交所
https://data.eastmoney.com/xg/ipo/
:return: 北交所
:rtype: pandas.DataFrame"
stock_register_cyb,function,[],"东方财富网-数据中心-新股数据-IPO审核信息-创业板
https://data.eastmoney.com/xg/ipo/
:return: 创业板注册制审核结果
:rtype: pandas.DataFrame"
stock_register_db,function,[],"东方财富网-数据中心-新股数据-IPO审核信息-达标企业
https://data.eastmoney.com/xg/cyb/
:return: 达标企业
:rtype: pandas.DataFrame"
stock_register_kcb,function,[],"东方财富网-数据中心-新股数据-IPO审核信息-科创板
https://data.eastmoney.com/xg/ipo/
:return: 科创板注册制审核结果
:rtype: pandas.DataFrame"
stock_register_sh,function,[],"东方财富网-数据中心-新股数据-IPO审核信息-上海主板
https://data.eastmoney.com/xg/ipo/
:return: 上海主板
:rtype: pandas.DataFrame"
stock_register_sz,function,[],"东方财富网-数据中心-新股数据-IPO审核信息-深圳主板
https://data.eastmoney.com/xg/ipo/
:return: 深圳主板
:rtype: pandas.DataFrame"
stock_report_disclosure,function,"['market', 'period']","巨潮资讯-首页-数据-预约披露
http://www.cninfo.com.cn/new/commonUrl?url=data/yypl
:param market: choice of {""沪深京"": ""szsh"", ""深市"": ""sz"", ""深主板"": ""szmb"", ""中小板"": ""szsme"", ""创业板"": ""szcn"", ""沪市"": ""sh"", ""沪主板"": ""shmb"", ""科创板""..."
stock_report_fund_hold,function,"['symbol', 'date']","东方财富网-数据中心-主力数据-基金持仓
http://data.eastmoney.com/zlsj/2020-12-31-1-2.html
:param symbol: choice of {""基金持仓"", ""QFII持仓"", ""社保持仓"", ""券商持仓"", ""保险持仓"", ""信托持仓""}
:type symbol: str
:param date: 财报发布日期, xxxx-03-31, x..."
stock_report_fund_hold_detail,function,"['symbol', 'date']","东方财富网-数据中心-主力数据-基金持仓-明细
http://data.eastmoney.com/zlsj/ccjj/2020-12-31-008286.html
:param symbol: 基金代码
:type symbol: str
:param date: 财报发布日期, xxxx-03-31, xxxx-06-30, xxxx-09-30, xxxx-12-31
:type date:..."
stock_repurchase_em,function,[],"东方财富网-数据中心-股票回购-股票回购数据
https://data.eastmoney.com/gphg/hglist.html
:return: 股票回购数据
:rtype: pandas.DataFrame"
stock_research_report_em,function,['symbol'],"东方财富网-数据中心-研究报告-个股研报
https://data.eastmoney.com/report/stock.jshtml
:return: 个股研报
:rtype: pandas.DataFrame"
stock_restricted_release_detail_em,function,"['start_date', 'end_date']","东方财富网-数据中心-限售股解禁-解禁详情一览
https://data.eastmoney.com/dxf/detail.html
:param start_date: 开始时间
:type start_date: str
:param end_date: 结束时间
:type end_date: str
:return: 解禁详情一览
:rtype: pandas.DataFrame"
stock_restricted_release_queue_em,function,['symbol'],"东方财富网-数据中心-个股限售解禁-解禁批次
https://data.eastmoney.com/dxf/q/600000.html
:param symbol: 股票代码
:type symbol: str
:return: 个股限售解禁
:rtype: pandas.DataFrame"
stock_restricted_release_queue_sina,function,['symbol'],"新浪财经-发行分配-限售解禁
https://vip.stock.finance.sina.com.cn/q/go.php/vInvestConsult/kind/xsjj/index.phtml?symbol=sh600000
:param symbol: 股票代码
:type symbol: str
:return: 返回限售解禁数据
:rtype: pandas.DataFrame"
stock_restricted_release_stockholder_em,function,"['symbol', 'date']","东方财富网-数据中心-个股限售解禁-解禁股东
https://data.eastmoney.com/dxf/q/600000.html
:param symbol: 股票代码
:type symbol: str
:param date: 日期; 通过 ak.stock_restricted_release_queue_em(symbol=""600000"") 获取
:type date: str
:..."
stock_restricted_release_summary_em,function,"['symbol', 'start_date', 'end_date']","东方财富网-数据中心-特色数据-限售股解禁
https://data.eastmoney.com/dxf/marketStatistics.html?type=day&startdate=2022-11-08&enddate=2022-12-19
:param symbol: 标的市场; choice of {""全部股票"", ""沪市A股"", ""科创板"", ""深市A股"", ""创业板"", ""京市A股""..."
stock_sector_detail,function,['sector'],"新浪行业-板块行情-成份详情
http://finance.sina.com.cn/stock/sl/#area_1
:param sector: stock_sector_spot 返回的 label 值, choice of {""新浪行业"", ""概念"", ""地域"", ""行业""}; ""启明星行业"" 无详情
:type sector: str
:return: 指定 sector 的板块详情
:r..."
stock_sector_fund_flow_hist,function,['symbol'],"东方财富网-数据中心-资金流向-行业资金流-行业历史资金流
https://data.eastmoney.com/bkzj/BK1034.html
:param symbol: 行业名称
:type symbol: str
:return: xx行业个股资金流
:rtype: pandas.DataFrame"
stock_sector_fund_flow_rank,function,"['indicator', 'sector_type']","东方财富网-数据中心-资金流向-板块资金流-排名
https://data.eastmoney.com/bkzj/hy.html
:param indicator: choice of {""今日"", ""5日"", ""10日""}
:type indicator: str
:param sector_type: choice of {""行业资金流"", ""概念资金流"", ""地域资金流""}
:type se..."
stock_sector_fund_flow_summary,function,"['symbol', 'indicator']","东方财富网-数据中心-资金流向-行业资金流-xx行业个股资金流
https://data.eastmoney.com/bkzj/BK1034.html
:param symbol: 行业名称
:type symbol: str
:param indicator: choice of {""今日"", ""5日"", ""10日""}
:type indicator: str
:return: xx行业个股资金..."
stock_sector_spot,function,['indicator'],"新浪行业-板块行情
http://finance.sina.com.cn/stock/sl/
:param indicator: choice of {""新浪行业"", ""启明星行业"", ""概念"", ""地域"", ""行业""}
:type indicator: str
:return: 指定 indicator 的数据
:rtype: pandas.DataFrame"
stock_sgt_reference_exchange_rate_sse,function,[],"沪港通-港股通信息披露-参考汇率
https://www.sse.com.cn/services/hkexsc/disclo/ratios/
:return: 参考汇率
:rtype: pandas.DataFrame"
stock_sgt_reference_exchange_rate_szse,function,[],"深港通-港股通业务信息-参考汇率
https://www.szse.cn/szhk/hkbussiness/exchangerate/index.html
:return: 参考汇率
:rtype: pandas.DataFrame"
stock_sgt_settlement_exchange_rate_sse,function,[],"沪港通-港股通信息披露-结算汇兑
https://www.sse.com.cn/services/hkexsc/disclo/ratios/
:return: 结算汇兑比率
:rtype: pandas.DataFrame"
stock_sgt_settlement_exchange_rate_szse,function,[],"深港通-港股通业务信息-结算汇率
https://www.szse.cn/szhk/hkbussiness/exchangerate/index.html
:return: 结算汇率
:rtype: pandas.DataFrame"
stock_sh_a_spot_em,function,[],"东方财富网-沪 A 股-实时行情
https://quote.eastmoney.com/center/gridlist.html#hs_a_board
:return: 实时行情
:rtype: pandas.DataFrame"
stock_share_change_cninfo,function,"['symbol', 'start_date', 'end_date']","巨潮资讯-股本股东-公司股本变动
https://webapi.cninfo.com.cn/#/apiDoc
查询 p_stock2215 接口
:param symbol: 股票代码
:type symbol: str
:param start_date: 开始变动日期
:type start_date: str
:param end_date: 结束变动日期
:type end_date: s..."
stock_share_hold_change_bse,function,['symbol'],"北京证券交易所-信息披露-监管信息-董监高及相关人员持股变动
https://www.bse.cn/disclosure/djg_sharehold_change.html
:param symbol: choice of {""全部"", ""具体股票代码""}
:type symbol: str
:return: 董监高及相关人员持股变动
:rtype: pandas.DataFrame"
stock_share_hold_change_sse,function,['symbol'],"上海证券交易所-披露-监管信息公开-公司监管-董董监高人员股份变动
https://www.sse.com.cn/disclosure/credibility/supervision/change/
:param symbol: choice of {""全部"", ""具体股票代码""}
:type symbol: str
:return: 董监高人员股份变动
:rtype: pandas.DataFr..."
stock_share_hold_change_szse,function,['symbol'],"深圳证券交易所-信息披露-监管信息公开-董监高人员股份变动
https://www.szse.cn/disclosure/supervision/change/index.html
:param symbol: choice of {""全部"", ""具体股票代码""}
:type symbol: str
:return: 董监高人员股份变动
:rtype: pandas.DataFrame"
stock_shareholder_change_ths,function,['symbol'],"同花顺-公司大事-股东持股变动
https://basic.10jqka.com.cn/new/688981/event.html
:param symbol: 股票代码
:type symbol: str
:return: 同花顺-公司大事-股东持股变动
:rtype: pandas.DataFrame"
stock_sns_sseinfo,function,['symbol'],"上证e互动-提问与回答
https://sns.sseinfo.com/company.do?uid=65
:param symbol: 股票代码
:type symbol: str
:return: 提问与回答
:rtype: str"
stock_sse_deal_daily,function,['date'],"上海证券交易所-数据-股票数据-成交概况-股票成交概况-每日股票情况
https://www.sse.com.cn/market/stockdata/overview/day/
:return: 每日股票情况
:rtype: pandas.DataFrame"
stock_sse_summary,function,[],"上海证券交易所-总貌
https://www.sse.com.cn/market/stockdata/statistic/
:return: 上海证券交易所-总貌
:rtype: pandas.DataFrame"
stock_staq_net_stop,function,[],"东方财富网-行情中心-沪深个股-两网及退市
https://quote.eastmoney.com/center/gridlist.html#staq_net_board
:return: 两网及退市
:rtype: pandas.DataFrame"
stock_sy_em,function,['date'],"东方财富网-数据中心-特色数据-商誉-个股商誉明细
https://data.eastmoney.com/sy/list.html
:param date: 参考网站指定的数据日期
:type date: str
:return: 个股商誉明细
:rtype: pandas.DataFrame"
stock_sy_hy_em,function,['date'],"东方财富网-数据中心-特色数据-商誉-行业商誉
https://data.eastmoney.com/sy/hylist.html
:param date: 参考网站指定的数据日期
:type date: str
:return: 个股商誉明细
:rtype: pandas.DataFrame"
stock_sy_jz_em,function,['date'],"东方财富网-数据中心-特色数据-商誉-个股商誉减值明细
https://data.eastmoney.com/sy/jzlist.html
:param date: 参考网站指定的数据日期
:type date: str
:return: 个股商誉减值明细
:rtype: pandas.DataFrame"
stock_sy_profile_em,function,[],"东方财富网-数据中心-特色数据-商誉-A股商誉市场概况
https://data.eastmoney.com/sy/scgk.html
:return: A股商誉市场概况
:rtype: pandas.DataFrame"
stock_sy_yq_em,function,['date'],"东方财富网-数据中心-特色数据-商誉-商誉减值预期明细
https://data.eastmoney.com/sy/yqlist.html
:param date: 参考网站指定的数据日期
:type date: str
:return: 商誉减值预期明细
:rtype: pandas.DataFrame"
stock_sz_a_spot_em,function,[],"东方财富网-深 A 股-实时行情
https://quote.eastmoney.com/center/gridlist.html#hs_a_board
:return: 实时行情
:rtype: pandas.DataFrame"
stock_szse_area_summary,function,['date'],"深证证券交易所-总貌-地区交易排序
https://www.szse.cn/market/overview/index.html
:param date: 最近结束交易日
:type date: str
:return: 地区交易排序
:rtype: pandas.DataFrame"
stock_szse_sector_summary,function,"['symbol', 'date']","深圳证券交易所-统计资料-股票行业成交数据
https://docs.static.szse.cn/www/market/periodical/month/W020220511355248518608.html
:param symbol: choice of {""当月"", ""当年""}
:type symbol: str
:param date: 交易年月
:type date: str
:ret..."
stock_szse_summary,function,['date'],"深证证券交易所-总貌-证券类别统计
https://www.szse.cn/market/overview/index.html
:param date: 最近结束交易日
:type date: str
:return: 证券类别统计
:rtype: pandas.DataFrame"
stock_tfp_em,function,['date'],"东方财富网-数据中心-特色数据-停复牌信息
https://data.eastmoney.com/tfpxx/
:param date: specific date as ""2020-03-19""
:type date: str
:return: 停复牌信息表
:rtype: pandas.DataFrame"
stock_us_daily,function,"['symbol', 'adjust']","新浪财经-美股
https://finance.sina.com.cn/stock/usstock/sector.shtml
备注：
1. CIEN 新浪复权因子错误
2. AI 新浪复权因子错误, 该股票刚上市未发生复权, 但是返回复权因子
:param symbol: 可以使用 get_us_stock_name 获取
:type symbol: str
:param adjust: """": ..."
stock_us_famous_spot_em,function,['symbol'],"东方财富网-行情中心-美股市场-知名美股
https://quote.eastmoney.com/center/gridlist.html#us_wellknown
:symbol: choice of {'科技类', '金融类', '医药食品类', '媒体类', '汽车能源类', '制造零售类'}
:type: str
:return: 知名美股实时行情
:rtype: pandas.DataF..."
stock_us_hist,function,"['symbol', 'period', 'start_date', 'end_date', 'adjust']","东方财富网-行情-美股-每日行情
https://quote.eastmoney.com/us/ENTX.html#fullScreenChart
:param symbol: 股票代码; 此股票代码需要通过调用 ak.stock_us_spot_em() 的 `代码` 字段获取
:type symbol: str
:param period: choice of {'daily', 'weekl..."
stock_us_hist_min_em,function,"['symbol', 'start_date', 'end_date']","东方财富网-行情首页-美股-每日分时行情
https://quote.eastmoney.com/us/ATER.html
:param symbol: 股票代码
:type symbol: str
:param start_date: 开始日期
:type start_date: str
:param end_date: 结束日期
:type end_date: str
:return: 每日分..."
stock_us_pink_spot_em,function,[],"东方财富网-行情中心-美股市场-粉单市场
https://quote.eastmoney.com/center/gridlist.html#us_pinksheet
:return: 粉单市场实时行情
:rtype: pandas.DataFrame"
